housenumber,street,x,y
501,Andrews Street,-135.343896,57.054345
111,New Archangel Street,-135.343367,57.054501
115,New Archangel Street,-135.34275,57.054641
122,Osprey Street,-135.34232,57.055068
117,New Archangel Street,-135.342506,57.054696
507,Marine Street,-135.341943,57.055175
311,Tlingit Way,-135.340954,57.052086
303,Erler Street,-135.338296,57.053499
403,Spruce Street,-135.339428,57.053607
409,Spruce Street,-135.339861,57.054054
402,Marine Street,-135.340004,57.053495
408,Marine Street,-135.340199,57.053684
410,Marine Street,-135.340225,57.053906
400,Marine Street,-135.339946,57.053334
403,De Armond Street,-135.341543,57.053331
119,Erler Street,-135.340988,57.053257
309,Marine Street,-135.340309,57.052953
120,Erler Street,-135.340486,57.053033
118,Erler Street,-135.340614,57.052845
114,Erler Street,-135.340826,57.052742
402,De Armond Street,-135.341075,57.053366
404,De Armond Street,-135.341222,57.053484
401,Marine Street,-135.340462,57.053338
403,Marine Street,-135.340602,57.053455
405,Marine Street,-135.340687,57.053593
407,Marine Street,-135.340692,57.053711
309,De Armond Street,-135.341157,57.052669
108,Erler Street,-135.34151,57.052715
109,Erler Street,-135.341924,57.05293
405,Andrews Street,-135.342178,57.05312
407,Spruce Street,-135.339519,57.053973
412,Spruce Street,-135.339256,57.054164
301,Marine Street,-135.3398,57.052363
402,Spruce Street,-135.338528,57.053705
406,Spruce Street,-135.338683,57.053873
200,Erler Street,-135.339658,57.053067
307,Marine Street,-135.340097,57.052801
310,Marine Street,-135.33959,57.052893
312,Marine Street,-135.33986,57.053044
401,Spruce Street,-135.339148,57.053479
209,Erler Street,-135.339242,57.053325
303,Marine Street,-135.339953,57.052525
3321,Halibut Point Road,-135.393655,57.094148
3317,Halibut Point Road,-135.39295,57.094242
3314,Halibut Point Road,-135.39214,57.094395
3319,Halibut Point Road,-135.393269,57.094185
3115,Halibut Point Road,-135.390722,57.091672
107,Kincroft Way,-135.388968,57.092562
103,Kincroft Way,-135.389429,57.09233
102,Kincroft Way,-135.389754,57.091952
100,Kincroft Way,-135.389969,57.092206
3201,Halibut Point Road,-135.390946,57.092029
3208,Halibut Point Road,-135.390666,57.093139
3211,Halibut Point Road,-135.391738,57.092731
141,Patterson Way,-135.389278,57.092624
3207,Halibut Point Road,-135.391448,57.092555
3209,Halibut Point Road,-135.391679,57.092535
3205,Halibut Point Road,-135.39121,57.092213
3202,Halibut Point Road,-135.390429,57.092412
2907,Halibut Point Road,-135.386683,57.088993
3007,Halibut Point Road,-135.388794,57.089936
3009,Barker Street,-135.388148,57.090478
3009,Halibut Point Road,-135.38918,57.090129
3110,Halibut Point Road,-135.389491,57.091493
115,Somer Drive,-135.388747,57.091665
108,Kincroft Way,-135.388616,57.092173
112,Patterson Way,-135.387663,57.092033
117,Somer Drive,-135.388245,57.091855
106,Kincroft Way,-135.388355,57.092029
104,Kincroft Way,-135.389081,57.091782
3112,Halibut Point Road,-135.389668,57.091676
301,Nicole Drive,-135.386759,57.09124
101,Somer Drive,-135.388241,57.090896
104,Somer Drive,-135.387925,57.091263
107,Somer Drive,-135.388453,57.091126
3102,Halibut Point Road,-135.388715,57.090754
3104,Halibut Point Road,-135.388841,57.090876
109,Somer Drive,-135.38871,57.09129
3108,Halibut Point Road,-135.389224,57.091235
3107,Halibut Point Road,-135.38983,57.091019
3109,Halibut Point Road,-135.389991,57.091226
3106,Halibut Point Road,-135.388967,57.091085
201,Nicole Drive,-135.387764,57.091039
101,Patterson Way,-135.387443,57.091097
110,Patterson Way,-135.387555,57.091823
110,Somer Drive,-135.388186,57.091503
107,Patterson Way,-135.387832,57.091519
105,Patterson Way,-135.387638,57.091359
104,Patterson Way,-135.387006,57.091428
108,Patterson Way,-135.387362,57.091694
111,Somer Drive,-135.388874,57.091488
3011,Halibut Point Road,-135.389217,57.090418
2924,Halibut Point Road,-135.385572,57.089585
2922,Halibut Point Road,-135.385269,57.089712
3003,Barker Street,-135.387363,57.090122
3004,Mikele Street,-135.386112,57.090684
306,Nicole Drive,-135.386376,57.090972
3003,Mikele Street,-135.386593,57.090562
304,Nicole Drive,-135.386629,57.090894
302,Nicole Drive,-135.386937,57.090859
3006,Barker Street,-135.387186,57.090731
3005,Barker Street,-135.387789,57.090189
3004,Barker Street,-135.386935,57.090307
3007,Barker Street,-135.387995,57.090336
3002,Mikele Street,-135.385788,57.090367
2909,Halibut Point Road,-135.387107,57.089136
2911,Halibut Point Road,-135.387344,57.089313
106,Ross Street,-135.385596,57.089948
3001,Mikele Street,-135.386415,57.090199
102,Ross Street,-135.386347,57.089624
3002,Barker Street,-135.386633,57.090022
3001,Barker Street,-135.387161,57.089987
104,Ross Street,-135.385959,57.089806
3001,Halibut Point Road,-135.387865,57.08933
3005,Halibut Point Road,-135.388453,57.089789
102,Bahovec Court,-135.383409,57.08829
100,Bahovec Court,-135.383789,57.088193
101,Bahovec Court,-135.384106,57.088466
103,Bahovec Court,-135.383821,57.088549
105,Bahovec Court,-135.383523,57.088629
107,Bahovec Court,-135.383046,57.088737
109,Bahovec Court,-135.382624,57.088851
2920,Halibut Point Road,-135.384856,57.089464
2823,Halibut Point Road,-135.38446,57.087976
2906,Halibut Point Road,-135.384835,57.088851
108,Bahovec Court,-135.382616,57.088563
106,Bahovec Court,-135.382884,57.088477
104,Bahovec Court,-135.383204,57.088353
103,Johnson Street,-135.381986,57.088131
101,Johnson Street,-135.382337,57.08832
102,Johnson Street,-135.381586,57.088279
100,Johnson Street,-135.381817,57.08852
2715,Halibut Point Road,-135.38353,57.086599
2716,Halibut Point Road,-135.382316,57.086899
2805,Halibut Point Road,-135.383779,57.087391
2821,Halibut Point Road,-135.384291,57.08775
2807,Halibut Point Road,-135.383967,57.087589
2806,Halibut Point Road,-135.383034,57.087923
2808,Halibut Point Road,-135.383223,57.088051
2803,Halibut Point Road,-135.383809,57.087097
2801,Halibut Point Road,-135.383738,57.086843
2804,Halibut Point Road,-135.381368,57.088082
102,Hanlon Street,-135.374231,57.082194
2610,Halibut Point Road,-135.378821,57.084449
2609,Halibut Point Road,-135.380161,57.083862
2613,Halibut Point Road,-135.38045,57.084101
2624,Halibut Point Road,-135.380686,57.085638
2701,Halibut Point Road,-135.381892,57.085346
2625,Halibut Point Road,-135.381694,57.08521
2705,Halibut Point Road,-135.382262,57.085849
2703,Halibut Point Road,-135.382055,57.085643
2708,Halibut Point Road,-135.381724,57.086244
2710,Halibut Point Road,-135.381917,57.086411
2626,Halibut Point Road,-135.381032,57.085744
2704,Halibut Point Road,-135.381357,57.085872
2706,Halibut Point Road,-135.381562,57.086064
2711,Halibut Point Road,-135.382853,57.086285
2712,Halibut Point Road,-135.382149,57.086632
104,Sharon Drive,-135.379011,57.085382
102,Sharon Drive,-135.379464,57.085293
100,Sharon Drive,-135.379698,57.085145
100,Benson Street,-135.377487,57.085749
101,Hope Street,-135.376941,57.085366
107,Sharon Drive,-135.379558,57.085621
111,Sharon Drive,-135.378752,57.085762
109,Sharon Drive,-135.379395,57.085672
101,Benson Street,-135.37802,57.086153
103,Sharon Drive,-135.380148,57.085385
105,Sharon Drive,-135.379836,57.085538
2620,Halibut Point Road,-135.380372,57.084993
2614,Halibut Point Road,-135.37988,57.084468
2618,Halibut Point Road,-135.380051,57.084669
101,Sharon Drive,-135.380407,57.085332
2513,Halibut Point Road,-135.378783,57.082297
2517,Halibut Point Road,-135.379132,57.082684
2520,Halibut Point Road,-135.377768,57.082811
2522,Halibut Point Road,-135.378467,57.083214
2603,Halibut Point Road,-135.379808,57.083419
2600,Halibut Point Road,-135.378782,57.08374
2502,Halibut Point Road,-135.376908,57.081279
2510,Halibut Point Road,-135.377313,57.081876
2514,Halibut Point Road,-135.377603,57.082376
2506,Halibut Point Road,-135.377064,57.081533
118,Hanlon Street,-135.375196,57.08392
120,Hanlon Street,-135.375657,57.084002
122,Hanlon Street,-135.376105,57.083999
113,Hanlon Street,-135.376048,57.083582
100,Hope Street,-135.37655,57.085033
108,Hanlon Street,-135.374149,57.082901
106,Hanlon Street,-135.374102,57.082631
103,Hanlon Street,-135.374734,57.082653
107,Hanlon Street,-135.374852,57.083249
100,Chubarof Lane,-135.375647,57.082721
102,Chubarof Lane,-135.375227,57.082784
104,Chubarof Lane,-135.375195,57.083055
103,Chubarof Lane,-135.375585,57.083257
101,Chubarof Lane,-135.376012,57.083197
111,Hanlon Street,-135.375578,57.083572
109,Hanlon Street,-135.375168,57.083451
98,Eberhardt Drive,-135.361049,57.067207
100,Eberhardt Drive,-135.36134,57.067193
106,Gibson Place,-135.360951,57.066598
1511,Edgecumbe Drive,-135.360079,57.06626
1701,Edgecumbe Drive,-135.360337,57.066673
1703,Edgecumbe Drive,-135.360561,57.06685
104,Gibson Place,-135.360781,57.06638
1705,Edgecumbe Drive,-135.360755,57.06701
1509,Edgecumbe Drive,-135.359762,57.066144
1406,Edgecumbe Drive,-135.356652,57.065616
1408,Edgecumbe Drive,-135.356943,57.065723
1410,Edgecumbe Drive,-135.357246,57.065824
1409,Edgecumbe Drive,-135.357595,57.065148
302,Neva Street,-135.357319,57.065904
1501,Edgecumbe Drive,-135.35836,57.065605
214,Neva Street,-135.357957,57.065387
1407,Edgecumbe Drive,-135.357391,57.065032
1504,Edgecumbe Drive,-135.35851,57.066279
1502,Edgecumbe Drive,-135.358193,57.066167
1505,Edgecumbe Drive,-135.359037,57.065873
1503,Edgecumbe Drive,-135.358638,57.065727
1500,Edgecumbe Drive,-135.357851,57.06604
1504,Davidoff Street,-135.359294,57.065295
1503,Davidoff Street,-135.359757,57.064893
1505,Davidoff Street,-135.360066,57.065149
1418,Halibut Point Road,-135.359136,57.06446
1417,Davidoff Street,-135.358683,57.064708
1501,Davidoff Street,-135.359336,57.064802
1415,Davidoff Street,-135.358411,57.06463
1502,Davidoff Street,-135.35882,57.065203
1507,Davidoff Street,-135.360487,57.065082
1508,Davidoff Street,-135.359938,57.06552
1506,Davidoff Street,-135.359603,57.065412
1410,Davidoff Street,-135.357982,57.064886
210,Neva Street,-135.358295,57.065106
335,Wortman Loop,-135.357964,57.068722
1802,Edgecumbe Drive,-135.361223,57.069515
1806,Edgecumbe Drive,-135.360509,57.069991
1804,Edgecumbe Drive,-135.361091,57.070016
1814,Edgecumbe Drive,-135.359952,57.07037
1812,Edgecumbe Drive,-135.360527,57.070358
1816,Edgecumbe Drive,-135.361585,57.070677
1815,Edgecumbe Drive,-135.362264,57.070516
1809,Edgecumbe Drive,-135.362309,57.070166
1810,Edgecumbe Drive,-135.3613,57.07039
303,Wortman Loop,-135.360406,57.069361
301,Wortman Loop,-135.360987,57.069325
1808,Edgecumbe Drive,-135.359701,57.070103
305,Wortman Loop,-135.359758,57.069705
306,Wortman Loop,-135.359669,57.069
304,Wortman Loop,-135.360181,57.068974
337,Wortman Loop,-135.358848,57.068441
312,Wortman Loop,-135.35978,57.068346
307,Wortman Loop,-135.359384,57.069494
311,Wortman Loop,-135.358907,57.069259
333,Wortman Loop,-135.358209,57.068759
331,Wortman Loop,-135.358801,57.068755
509,Charteris Street,-135.354469,57.068217
507,Charteris Street,-135.355234,57.068444
314,Charteris Street,-135.356583,57.067296
415,Wortman Loop,-135.35728,57.068633
413,Wortman Loop,-135.357352,57.068293
339,Wortman Loop,-135.358396,57.068444
343,Wortman Loop,-135.359007,57.068003
310,Charteris Street,-135.357274,57.066989
347,Wortman Loop,-135.35812,57.068089
312,Charteris Street,-135.357175,57.067143
401,Charteris Street,-135.358051,57.067478
453,Wortman Loop,-135.356424,57.068102
451,Wortman Loop,-135.356676,57.067815
411,Wortman Loop,-135.357065,57.067917
501,Charteris Street,-135.355922,57.068108
455,Wortman Loop,-135.356359,57.068588
505,Charteris Street,-135.355075,57.068142
503,Charteris Street,-135.355606,57.068252
403,Mills Street,-135.353343,57.067197
504,Charteris Street,-135.354381,57.067783
502,Charteris Street,-135.354775,57.067704
500,Charteris Street,-135.355265,57.067579
1408,Georgeson Loop,-135.354939,57.067412
1406,Georgeson Loop,-135.354509,57.067282
1402,Georgeson Loop,-135.35391,57.067046
1406,Johnston Street,-135.35558,57.066459
1408,Johnston Street,-135.355902,57.066575
1405,Johnston Street,-135.355761,57.065906
1407,Johnston Street,-135.3561,57.066026
1409,Johnston Street,-135.356542,57.066048
1411,Johnston Street,-135.356633,57.066347
1402,Johnston Street,-135.354739,57.066326
1404,Johnston Street,-135.355077,57.066454
1400,Georgeson Loop,-135.35375,57.066825
1401,Georgeson Loop,-135.354131,57.066447
1403,Georgeson Loop,-135.35449,57.066568
1405,Georgeson Loop,-135.354785,57.066714
401,Mills Street,-135.353506,57.067021
1407,Georgeson Loop,-135.35511,57.066832
309,Mills Street,-135.354052,57.06638
1501,Johnston Street,-135.35726,57.066574
1411,Georgeson Loop,-135.355681,57.067177
1410,Georgeson Loop,-135.355494,57.067446
1410,Johnston Street,-135.35623,57.0667
1409,Georgeson Loop,-135.35536,57.067055
515,Charteris Street,-135.353971,57.068602
406,Mills Street,-135.352185,57.067347
1207,Georgeson Loop,-135.351539,57.067841
1003,Halibut Point Road,-135.350134,57.060115
0,Kaagwaantaan Street,-135.342666,57.052723
0,Katlian Street,-135.343453,57.052456
0,Katlian Street,-135.343982,57.052708
0,Kaagwaantaan Street,-135.340397,57.051013
0,Kaagwaantaan Street,-135.339524,57.050084
501,Arrowhead Street,-135.333621,57.058056
335,Harbor Drive,-135.333375,57.050251
416,Geodetic Way,-135.325539,57.055121
0,Geodetic Way,-135.324792,57.054585
0,Oja Street,-135.329913,57.052643
0,Sisters Lane,-135.321385,57.055162
801,College Drive,-135.322048,57.051097
121,Metlakatla Street,-135.319917,57.049947
0,Flume Circle,-135.316552,57.054412
201,Indian River Road,-135.318519,57.054897
0,Indian River ROAD,-135.307872,57.05545
5330,Sawmill Creek Road,-135.229263,57.051191
0,Sawmill Creek Road,-135.251634,57.032923
426,Andrews Street,-135.342843,57.054119
708,Biorka Street,-135.326277,57.053474
108,Molly Lane,-135.303458,57.051034
112,Molly Lane,-135.303063,57.051039
116,Molly Lane,-135.302655,57.051038
120,Molly Lane,-135.302151,57.051038
121,Molly Lane,-135.302151,57.051329
117,Molly Lane,-135.30265,57.051329
113,Molly Lane,-135.303051,57.051327
109,Molly Lane,-135.303446,57.051326
105,Molly Lane,-135.303854,57.051324
101,Molly Lane,-135.304255,57.051322
1623,Sawmill Creek Road,-135.292626,57.04846
2113,Halibut Point Road,-135.3709,57.074039
1510,Davidoff Street,-135.360152,57.065663
757,Alice Loop,-135.351117,57.047055
753,Alice Loop,-135.350711,57.046935
749,Alice Loop,-135.350389,57.046754
745,Alice Loop,-135.350089,57.046586
741,Alice Loop,-135.349792,57.046438
737,Alice Loop,-135.349478,57.046289
733,Alice Loop,-135.349106,57.046095
729,Alice Loop,-135.348685,57.04591
725,Alice Loop,-135.348142,57.04571
721,Alice Loop,-135.347413,57.045684
717,Alice Loop,-135.34688,57.045785
713,Alice Loop,-135.347106,57.046003
709,Alice Loop,-135.347112,57.046207
705,Alice Loop,-135.347288,57.046414
701,Alice Loop,-135.347592,57.046583
4630,Sawmill Creek Road,-135.231121,57.047324
4624,Sawmill Creek Road,-135.231185,57.048648
4658,Sawmill Creek Road,-135.230992,57.050148
4654,Sawmill Creek Road,-135.231506,57.050157
4662,Sawmill Creek Road,-135.22979,57.05
3006,Barker Street,-135.38715,57.0907
696,Indian River Road,-135.310434,57.056126
694,Indian River Road,-135.310643,57.056009
692,Indian River Road,-135.310923,57.05602
688,Indian River Road,-135.311052,57.055838
704,Indian River Road,-135.309893,57.056443
708,Indian River Road,-135.309607,57.056604
728,Indian River Road,-135.308097,57.057492
724,Indian River Road,-135.308363,57.057348
720,Indian River Road,-135.308646,57.05717
716,Indian River Road,-135.308825,57.056989
714,Indian River Road,-135.309137,57.056882
712,Indian River Road,-135.309433,57.056834
125,Lillian Drive,-135.302117,57.047408
440,Kramer Avenuenue,-135.369142,57.078366
430,Kramer Avenuenue,-135.36857,57.078411
420,Kramer Avenuenue,-135.368374,57.078051
410,Kramer Avenuenue,-135.368954,57.07801
240,Kramer Avenuenue,-135.368841,57.077606
230,Kramer Avenuenue,-135.368244,57.077651
111,Jacobs Circle,-135.367323,57.076601
115,Jacobs Circle,-135.367148,57.076342
220,Kramer Avenuenue,-135.368107,57.077266
210,Kramer Avenuenue,-135.368752,57.077146
110,Jacobs Circle,-135.368073,57.076089
118,Jacobs Circle,-135.367479,57.075644
113,Molly Lane,-135.303051,57.051311
600,Airport Road,-135.365246,57.052577
4628,Sawmill Creek Road,-135.232814,57.049285
1820,Edgecumbe Drive,-135.360843,57.070841
403,Alice Loop,-135.354318,57.047643
409,Alice Loop,-135.353634,57.047426
5316,Halibut Point Road,-135.377563,57.127976
5312,Halibut Point Road,-135.377708,57.127488
5300,Halibut Point Road,-135.380146,57.127321
5300,Halibut Point Road,-135.380381,57.127396
5300,Halibut Point Road,-135.379881,57.127281
4607,Halibut Point Road,-135.389859,57.116482
4607,Halibut Point Road,-135.390086,57.116541
140,Granite Creek Road,-135.394053,57.101539
3113,Halibut Point Road,-135.390494,57.091472
3003,Halibut Point Road,-135.388045,57.089253
2512,Halibut Point Road,-135.376966,57.082214
2213,Halibut Point Road,-135.373202,57.076073
2028,Halibut Point Road,-135.366814,57.073031
1937,Dodge Circle,-135.366019,57.072015
1939,Dodge Circle,-135.366191,57.072146
1717,Edgecumbe Drive,-135.362832,57.068178
415,Spruce Street,-135.34012,57.054564
213,Edgecumbe Drive,-135.347193,57.061491
1006,Halibut Point Road,-135.349561,57.061094
1106,Halibut Point Road,-135.350738,57.062219
615,Lake Street,-135.336245,57.057938
121,John Brady Drive,-135.322509,57.052678
106,Metlakatla Street,-135.31903,57.048561
307,Baranof Street,-135.33093,57.052049
600,Katlian Street,-135.347782,57.054667
410,Katlian Street,-135.343092,57.052651
468,Katlian Street,-135.344459,57.053354
474,Katlian Street,-135.343967,57.053709
472,Katlian Street,-135.344148,57.053612
223,Katlian Street,-135.340926,57.050623
329,Katlian Street,-135.343235,57.051973
201,Kaagwaantaan Street,-135.339284,57.050422
202,Kaagwaantaan Street,-135.338821,57.050671
217,Seward Street,-135.338206,57.050533
120,Katlian Street,-135.337687,57.04999
213,Harbor Drive,-135.336065,57.049379
108,Lincoln Street,-135.337862,57.049235
901,Lincoln Street,-135.320782,57.04878
99,Gil Truitt Court,-135.31131,57.05784
101,Gil Truitt Court,-135.310951,57.057877
213,Price Street,-135.305542,57.051501
201,Price Street,-135.306061,57.050388
316,Price Street,-135.303787,57.052426
1302,Haley Street,-135.303828,57.053069
165,Price Street,-135.305013,57.049342
1412,Sawmill Creek Road,-135.301963,57.045898
104,Price Street,-135.306019,57.047946
207,Smith Street,-135.308658,57.049867
109,Knutson Drive,-135.281707,57.041483
207,Cedar Beach Road,-135.280767,57.040187
2330,Sawmill Creek Road,-135.266577,57.038735
2403,Sawmill Creek Road,-135.263809,57.041586
111,Jeff Davis Street,-135.323919,57.05228
1808,Sawmill Creek Road,-135.285862,57.045816
2840,Sawmill Creek Road,-135.255784,57.03648
2954,Sawmill Creek Road,-135.253486,57.033744
4307,Halibut Point Road,-135.397198,57.11081
